'261' = {dict: 4} {'max_depth': 16, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1903916449086162}
'262' = {dict: 4} {'max_depth': 16, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
'263' = {dict: 4} {'max_depth': 16, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19268929503916452}
'264' = {dict: 4} {'max_depth': 17, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'265' = {dict: 4} {'max_depth': 17, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'266' = {dict: 4} {'max_depth': 17, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'267' = {dict: 4} {'max_depth': 17, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'268' = {dict: 4} {'max_depth': 17, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'269' = {dict: 4} {'max_depth': 17, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'270' = {dict: 4} {'max_depth': 17, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18558746736292428}
'271' = {dict: 4} {'max_depth': 17, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'272' = {dict: 4} {'max_depth': 17, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.18631853785900784}
'273' = {dict: 4} {'max_depth': 17, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18934725848563969}
'274' = {dict: 4} {'max_depth': 17, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18673629242819845}
'275' = {dict: 4} {'max_depth': 17, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'276' = {dict: 4} {'max_depth': 17, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.1920626631853786}
'277' = {dict: 4} {'max_depth': 17, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.1880939947780679}
'278' = {dict: 4} {'max_depth': 17, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19080939947780678}
'279' = {dict: 4} {'max_depth': 17, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19258485639686684}
'280' = {dict: 4} {'max_depth': 17, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19112271540469974}
'281' = {dict: 4} {'max_depth': 17, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.1924804177545692}
'282' = {dict: 4} {'max_depth': 17, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19195822454308095}
'283' = {dict: 4} {'max_depth': 17, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.1906005221932115}
'284' = {dict: 4} {'max_depth': 17, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19310704960835512}
'285' = {dict: 4} {'max_depth': 17, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.1918537859007833}
'286' = {dict: 4} {'max_depth': 18, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'287' = {dict: 4} {'max_depth': 18, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'288' = {dict: 4} {'max_depth': 18, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'289' = {dict: 4} {'max_depth': 18, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'290' = {dict: 4} {'max_depth': 18, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'291' = {dict: 4} {'max_depth': 18, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'292' = {dict: 4} {'max_depth': 18, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'293' = {dict: 4} {'max_depth': 18, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'294' = {dict: 4} {'max_depth': 18, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1878851174934726}
'295' = {dict: 4} {'max_depth': 18, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1868407310704961}
'296' = {dict: 4} {'max_depth': 18, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18924281984334201}
'297' = {dict: 4} {'max_depth': 18, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.19216710182767624}
'298' = {dict: 4} {'max_depth': 18, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18798955613577023}
'299' = {dict: 4} {'max_depth': 18, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'300' = {dict: 4} {'max_depth': 18, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1939425587467363}
'301' = {dict: 4} {'max_depth': 18, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.1887206266318538}
'302' = {dict: 4} {'max_depth': 18, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.19216710182767624}
'303' = {dict: 4} {'max_depth': 18, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19091383812010446}
'304' = {dict: 4} {'max_depth': 18, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.1903916449086162}
'305' = {dict: 4} {'max_depth': 18, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19237597911227156}
'306' = {dict: 4} {'max_depth': 18, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19237597911227158}
'307' = {dict: 4} {'max_depth': 18, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.18882506527415144}
'308' = {dict: 4} {'max_depth': 19, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'309' = {dict: 4} {'max_depth': 19, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'310' = {dict: 4} {'max_depth': 19, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'311' = {dict: 4} {'max_depth': 19, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'312' = {dict: 4} {'max_depth': 19, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'313' = {dict: 4} {'max_depth': 19, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'314' = {dict: 4} {'max_depth': 19, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'315' = {dict: 4} {'max_depth': 19, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'316' = {dict: 4} {'max_depth': 19, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'317' = {dict: 4} {'max_depth': 19, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.18778067885117494}
'318' = {dict: 4} {'max_depth': 19, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
'319' = {dict: 4} {'max_depth': 19, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
'320' = {dict: 4} {'max_depth': 19, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
'321' = {dict: 4} {'max_depth': 19, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18861618798955615}
'322' = {dict: 4} {'max_depth': 19, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19258485639686684}
'323' = {dict: 4} {'max_depth': 19, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19216710182767624}
'324' = {dict: 4} {'max_depth': 19, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18892950391644908}
'325' = {dict: 4} {'max_depth': 19, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.1888250652741514}
'326' = {dict: 4} {'max_depth': 19, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.18966057441253262}
'327' = {dict: 4} {'max_depth': 19, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19154046997389038}
'328' = {dict: 4} {'max_depth': 19, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1918537859007833}
'329' = {dict: 4} {'max_depth': 19, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19174934725848566}
'330' = {dict: 4} {'max_depth': 20, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'331' = {dict: 4} {'max_depth': 20, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'332' = {dict: 4} {'max_depth': 20, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'333' = {dict: 4} {'max_depth': 20, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'334' = {dict: 4} {'max_depth': 20, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'335' = {dict: 4} {'max_depth': 20, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'336' = {dict: 4} {'max_depth': 20, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'337' = {dict: 4} {'max_depth': 20, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'338' = {dict: 4} {'max_depth': 20, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'339' = {dict: 4} {'max_depth': 20, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'340' = {dict: 4} {'max_depth': 20, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.19018276762402092}
'341' = {dict: 4} {'max_depth': 20, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
'342' = {dict: 4} {'max_depth': 20, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
'343' = {dict: 4} {'max_depth': 20, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.19154046997389038}
'344' = {dict: 4} {'max_depth': 20, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1914360313315927}
'345' = {dict: 4} {'max_depth': 20, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19237597911227158}
'346' = {dict: 4} {'max_depth': 20, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.1899738903394256}
'347' = {dict: 4} {'max_depth': 20, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'348' = {dict: 4} {'max_depth': 20, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.191644908616188}
'349' = {dict: 4} {'max_depth': 20, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19258485639686687}
'350' = {dict: 4} {'max_depth': 20, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'351' = {dict: 4} {'max_depth': 20, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.1926892950391645}
'352' = {dict: 4} {'max_depth': 21, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'353' = {dict: 4} {'max_depth': 21, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'354' = {dict: 4} {'max_depth': 21, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'355' = {dict: 4} {'max_depth': 21, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'356' = {dict: 4} {'max_depth': 21, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'357' = {dict: 4} {'max_depth': 21, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'358' = {dict: 4} {'max_depth': 21, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'359' = {dict: 4} {'max_depth': 21, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'360' = {dict: 4} {'max_depth': 21, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'361' = {dict: 4} {'max_depth': 21, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'362' = {dict: 4} {'max_depth': 21, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
'363' = {dict: 4} {'max_depth': 21, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
'364' = {dict: 4} {'max_depth': 21, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18757180156657965}
'365' = {dict: 4} {'max_depth': 21, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.19133159268929506}
'366' = {dict: 4} {'max_depth': 21, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.19300261096605745}
'367' = {dict: 4} {'max_depth': 21, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.18924281984334204}
'368' = {dict: 4} {'max_depth': 21, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
'369' = {dict: 4} {'max_depth': 21, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19091383812010446}
'370' = {dict: 4} {'max_depth': 21, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19185378590078328}
'371' = {dict: 4} {'max_depth': 21, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19122715404699742}
'372' = {dict: 4} {'max_depth': 21, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.19331592689295038}
'373' = {dict: 4} {'max_depth': 21, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19279373368146216}
'374' = {dict: 4} {'max_depth': 22, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'375' = {dict: 4} {'max_depth': 22, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'376' = {dict: 4} {'max_depth': 22, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'377' = {dict: 4} {'max_depth': 22, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'378' = {dict: 4} {'max_depth': 22, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'379' = {dict: 4} {'max_depth': 22, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'380' = {dict: 4} {'max_depth': 22, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'381' = {dict: 4} {'max_depth': 22, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'382' = {dict: 4} {'max_depth': 22, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'383' = {dict: 4} {'max_depth': 22, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'384' = {dict: 4} {'max_depth': 22, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
'385' = {dict: 4} {'max_depth': 22, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
'386' = {dict: 4} {'max_depth': 22, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
'387' = {dict: 4} {'max_depth': 22, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18903394255874673}
'388' = {dict: 4} {'max_depth': 22, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1910182767624021}
'389' = {dict: 4} {'max_depth': 22, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.1906005221932115}
'390' = {dict: 4} {'max_depth': 22, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18861618798955612}
'391' = {dict: 4} {'max_depth': 22, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19237597911227153}
'392' = {dict: 4} {'max_depth': 22, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.1887206266318538}
'393' = {dict: 4} {'max_depth': 22, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19154046997389035}
'394' = {dict: 4} {'max_depth': 22, 'num_leaves': 48, 'method': 'reranked_own_rec', 'precision': 0.1941514360313316}
'395' = {dict: 4} {'max_depth': 22, 'num_leaves': 50, 'method': 'reranked_own_rec', 'precision': 0.19112271540469974}
'396' = {dict: 4} {'max_depth': 23, 'num_leaves': 8, 'method': 'reranked_own_rec', 'precision': 0.16449086161879894}
'397' = {dict: 4} {'max_depth': 23, 'num_leaves': 10, 'method': 'reranked_own_rec', 'precision': 0.16929503916449087}
'398' = {dict: 4} {'max_depth': 23, 'num_leaves': 12, 'method': 'reranked_own_rec', 'precision': 0.17211488250652743}
'399' = {dict: 4} {'max_depth': 23, 'num_leaves': 14, 'method': 'reranked_own_rec', 'precision': 0.18067885117493473}
'400' = {dict: 4} {'max_depth': 23, 'num_leaves': 16, 'method': 'reranked_own_rec', 'precision': 0.17817232375979114}
'401' = {dict: 4} {'max_depth': 23, 'num_leaves': 18, 'method': 'reranked_own_rec', 'precision': 0.18339425587467365}
'402' = {dict: 4} {'max_depth': 23, 'num_leaves': 20, 'method': 'reranked_own_rec', 'precision': 0.18548302872062666}
'403' = {dict: 4} {'max_depth': 23, 'num_leaves': 22, 'method': 'reranked_own_rec', 'precision': 0.18590078328981727}
'404' = {dict: 4} {'max_depth': 23, 'num_leaves': 24, 'method': 'reranked_own_rec', 'precision': 0.1884073107049608}
'405' = {dict: 4} {'max_depth': 23, 'num_leaves': 26, 'method': 'reranked_own_rec', 'precision': 0.1883028720626632}
'406' = {dict: 4} {'max_depth': 23, 'num_leaves': 28, 'method': 'reranked_own_rec', 'precision': 0.18736292428198434}
'407' = {dict: 4} {'max_depth': 23, 'num_leaves': 30, 'method': 'reranked_own_rec', 'precision': 0.18767624020887727}
'408' = {dict: 4} {'max_depth': 23, 'num_leaves': 32, 'method': 'reranked_own_rec', 'precision': 0.18694516971279374}
'409' = {dict: 4} {'max_depth': 23, 'num_leaves': 34, 'method': 'reranked_own_rec', 'precision': 0.18872062663185382}
'410' = {dict: 4} {'max_depth': 23, 'num_leaves': 36, 'method': 'reranked_own_rec', 'precision': 0.1870496083550914}
'411' = {dict: 4} {'max_depth': 23, 'num_leaves': 38, 'method': 'reranked_own_rec', 'precision': 0.19007832898172328}
'412' = {dict: 4} {'max_depth': 23, 'num_leaves': 40, 'method': 'reranked_own_rec', 'precision': 0.18924281984334201}
'413' = {dict: 4} {'max_depth': 23, 'num_leaves': 42, 'method': 'reranked_own_rec', 'precision': 0.19279373368146216}
'414' = {dict: 4} {'max_depth': 23, 'num_leaves': 44, 'method': 'reranked_own_rec', 'precision': 0.19007832898172325}
'415' = {dict: 4} {'max_depth': 23, 'num_leaves': 46, 'method': 'reranked_own_rec', 'precision': 0.19122715404699742}





